            0.2500000000,            0.0000000000,            0.0000029477,            0.0000000000,            0.0000000000,            0.0000000000, 545461843353.4891357422
            0.5000000000,            0.0000000000,            0.0000029477,            0.0000000000,            0.0000000000,            0.0000000000, 545461843353.4891357422
            0.7500000000,            0.0000000000,            0.0000043534,            0.0000000000,            0.0000000000,            0.0000000000,  90642448636.2640838623
            1.0000000000,            0.0000000000,            0.0000059452,            0.0000000000,            0.0000000000,            0.0000000000,  43608505489.3366470337
            1.2500000000,            0.0000000000,            0.0000073641,            0.0000000000,            0.0000000000,            0.0000000000,  21535705618.7887573242
            1.5000000000,            0.0000000000,            0.0000088417,            0.0000000000,            0.0000000000,            0.0000000000,  11978877812.2882080078
            1.7500000000,            0.0000000000,            0.0000103168,            0.0000000000,            0.0000000000,            0.0000000000,   7455778188.1561641693
            2.0000000000,            0.0000000000,            0.0000117908,            0.0000000000,            0.0000000000,            0.0000000000,   4977174710.9062194824
            2.2500000000,            0.0000000000,            0.0000132647,            0.0000000000,            0.0000000000,            0.0000000000,   3491385602.4502744675
            2.5000000000,            0.0000000000,            0.0000147386,            0.0000000000,            0.0000000000,            0.0000000000,   2544025523.6600594521
            2.7500000000,            0.0000000000,            0.0000162125,            0.0000000000,            0.0000000000,            0.0000000000,   1910985040.5340833664
            3.0000000000,            0.0000000000,            0.0000176864,            0.0000000000,            0.0000000000,            0.0000000000,   1471813826.8511822224
            3.2500000000,            0.0000000000,            0.0000191603,            0.0000000000,            0.0000000000,            0.0000000000,   1157573218.4647672176
            3.5000000000,            0.0000000000,            0.0000206342,            0.0000000000,            0.0000000000,            0.0000000000,    926799736.6135394573
            3.7500000000,            0.0000000000,            0.0000221082,            0.0000000000,            0.0000000000,            0.0000000000,    753515859.0108855963
            4.0000000000,            0.0000000000,            0.0000235821,            0.0000000000,            0.0000000000,            0.0000000000,    620875898.8080749512
            4.2500000000,            0.0000000000,            0.0000250561,            0.0000000000,            0.0000000000,            0.0000000000,    517628123.4742885828
            4.5000000000,            0.0000000000,            0.0000265301,            0.0000000000,            0.0000000000,            0.0000000000,    436061491.5830791593
            4.7500000000,            0.0000000000,            0.0000280040,            0.0000000000,            0.0000000000,            0.0000000000,    370770800.0305279493
            5.0000000000,            0.0000000000,            0.0000294780,            0.0000000000,            0.0000000000,            0.0000000000,    317890618.3523847461
            6.0000000000,            0.0000000000,            0.0000353742,            0.0000000000,            0.0000000000,            0.0000000000,    183967518.1789705753
            7.0000000000,            0.0000000000,            0.0000412707,            0.0000000000,            0.0000000000,            0.0000000000,    115853648.5669264495
            8.0000000000,            0.0000000000,            0.0000471676,            0.0000000000,            0.0000000000,            0.0000000000,     77614750.3615066111
            9.0000000000,            0.0000000000,            0.0000530648,            0.0000000000,            0.0000000000,            0.0000000000,     54512800.3829258978
           10.0000000000,            0.0000000000,            0.0000589625,            0.0000000000,            0.0000000000,            0.0000000000,     39741038.3849585950
           11.0000000000,            0.0000000000,            0.0000648608,            0.0000000000,            0.0000000000,            0.0000000000,     29859032.8471738547
           12.0000000000,            0.0000000000,            0.0000707596,            0.0000000000,            0.0000000000,            0.0000000000,     22999904.2194822617
           13.0000000000,            0.0000000000,            0.0000766590,            0.0000000000,            0.0000000000,            0.0000000000,     18090770.9386193492
           14.0000000000,            0.0000000000,            0.0000825591,            0.0000000000,            0.0000000000,            0.0000000000,     14485109.5338832978
           15.0000000000,            0.0000000001,            0.0000884600,            0.0000000000,            0.0000000000,            0.0000000000,     11777477.0300792530
           16.0000000000,            0.0000000001,            0.0000943616,            0.0000000000,            0.0000000000,            0.0000000000,      9704823.5004555043
           17.0000000000,            0.0000000001,            0.0001002640,            0.0000000000,            0.0000000000,            0.0000000000,      8091401.7637162739
           18.0000000000,            0.0000000001,            0.0001061673,            0.0000000000,            0.0000000000,            0.0000000000,      6816749.7358776499
           19.0000000000,            0.0000000002,            0.0001120716,            0.0000000000,            0.0000000000,            0.0000000000,      5796419.2890790496
           20.0000000000,            0.0000000002,            0.0001179768,            0.0000000000,            0.0000000000,            0.0000000000,      4970015.4076396218
           25.0000000000,            0.0000000005,            0.0001475196,            0.0000000001,            0.0000000000,            0.0000000000,      2545565.5073168930
           30.0000000000,            0.0000000010,            0.0001770949,            0.0000000001,            0.0000000000,            0.0000000000,      1473778.0327280201
           35.0000000000,            0.0000000019,            0.0002067092,            0.0000000002,            0.0000000000,            0.0000000000,       928577.7235850032
