            0.2500000000,            0.0000000000,            0.0000000089,            0.0000000000,            0.0000000000,            0.0000000000,5134713222481349956314818278401436699172859460681717111382675786676203473917731255455920699008976892101656196690162642019383123787584968130596050674155016263652807191156524815873243828484268591581256220672.0000000000
            0.5000000000,            0.0000000000,            0.0000000111,            0.0000000000,            0.0000000000,            0.0000000000,5185421354606963376256164741172823064576.0000000000
            0.7500000000,            0.0000000000,            0.0000000195,            0.0000000000,            0.0000000000,            0.0000000000,180874870340162248309283147032297472.0000000000
            1.0000000000,            0.0000000000,            0.0000000318,            0.0000000000,            0.0000000000,            0.0000000000,92887308449229559123804369715200.0000000000
            1.2500000000,            0.0000000000,            0.0000000393,            0.0000000000,            0.0000000000,            0.0000000000,224624055085035052787837173760.0000000000
            1.5000000000,            0.0000000000,            0.0000000440,            0.0000000000,            0.0000000000,            0.0000000000,596634702181115440922624.0000000000
            1.7500000000,            0.0000000000,            0.0000000468,            0.0000000000,            0.0000000000,            0.0000000000,      2186749.0722264876
            2.0000000000,            0.0000000000,            0.0000000527,            0.0000000000,            0.0000000000,            0.0000000000,       713491.6835912393
            2.2500000000,            0.0000000000,            0.0000000654,            0.0000000000,            0.0000000000,            0.0000000000,       348656.3044843253
            2.5000000000,            0.0000000000,            0.0000000702,            0.0000000000,            0.0000000000,            0.0000000000,       304429.8378459454
            2.7500000000,            0.0000000000,            0.0000000757,            0.0000000000,            0.0000000000,            0.0000000000,       270410.8087714064
            3.0000000000,            0.0000000000,            0.0000000819,            0.0000000000,            0.0000000000,            0.0000000000,       244065.3781121152
            3.2500000000,            0.0000000000,            0.0000000888,            0.0000000000,            0.0000000000,            0.0000000000,       223529.2630220157
            3.5000000000,            0.0000000000,            0.0000000963,            0.0000000000,            0.0000000000,            0.0000000000,       207420.8037386730
            3.7500000000,            0.0000000000,            0.0000001042,            0.0000000000,            0.0000000000,            0.0000000000,       194708.8312758648
            4.0000000000,            0.0000000000,            0.0000001125,            0.0000000000,            0.0000000000,            0.0000000000,       184618.5481341221
            4.2500000000,            0.0000000000,            0.0000001209,            0.0000000000,            0.0000000000,            0.0000000000,       176563.9863405942
            4.5000000000,            0.0000000000,            0.0000001294,            0.0000000000,            0.0000000000,            0.0000000000,       170099.1895708417
            4.7500000000,            0.0000000000,            0.0000001377,            0.0000000000,            0.0000000000,            0.0000000000,       164882.6839491850
            5.0000000000,            0.0000000000,            0.0000001458,            0.0000000000,            0.0000000000,            0.0000000000,       160651.4470787842
            6.0000000000,            0.0000000000,            0.0000001838,            0.0000000000,            0.0000000000,            0.0000000000,       147193.0956656673
            7.0000000000,            0.0000000000,            0.0000002048,            0.0000000000,            0.0000000000,            0.0000000000,       142189.5835555059
            8.0000000000,            0.0000000000,            0.0000002337,            0.0000000000,            0.0000000000,            0.0000000000,        82564.0541241630
            9.0000000000,            0.0000000000,            0.0000002623,            0.0000000000,            0.0000000000,            0.0000000000,        45176.3377608100
