            0.3500000000,            2.0000000000,            1.3394227170,            1.0294304663,            0.5712019400,            1.4090461000,            0.4638747103,            3.7501298375,            3.7501298375,            0.0654661299
            0.3500000000,            3.0000000000,            2.0091340676,            1.5441457134,            1.9278066000,            3.1703537000,            1.5493421943,            8.1962932281,            8.1962932281,            0.3573402682
            0.3500000000,            4.0000000000,            2.6788454340,            2.0588610046,            4.5696160000,            5.6361844000,            2.6053333040,           12.1358750851,           12.1358750851,            0.9678694682
            0.3500000000,            5.0000000000,            3.3485567878,            2.5735761356,            8.9250300000,            8.8065381000,            3.4394246681,           16.6173843441,           16.6173843441,            1.2728447745
            0.3500000000,            6.0000000000,            4.0182681669,            3.0882912399,           15.4224500000,           12.6814150000,            5.3165565368,           25.2704382829,           25.2704382829,            1.9617994733
            0.3500000000,            7.0000000000,            4.6879795469,            3.6030064761,           24.4902800000,           17.2608150000,            7.8656775034,           37.4236010697,           37.4236010697,            2.9196997283
            0.3500000000,            8.0000000000,            5.3576907968,            4.1177217088,           36.5569200000,           22.5447370000,           10.1660401400,           48.4847046288,           48.4847046288,            3.7718823896
            0.3500000000,            9.0000000000,            6.0274021711,            4.6324371936,           52.0507800000,           28.5331830000,           12.4174063000,           58.4905912695,           58.4905912695,            4.6026299209
            0.3500000000,           10.0000000000,            6.6971135376,            5.1471522712,           71.4002400000,           35.2261520000,           15.6128142184,           71.9698114020,           71.9698114020,            5.7915290939
            0.3500000000,           12.5000000000,            8.3713919600,            6.4339404351,          139.4536000000,           55.0408630000,           23.3789433653,          113.8753129046,          113.8753129046,            8.5978337828
            0.3500000000,           15.0000000000,           10.0456703697,            7.7207283000,          240.9758000000,           79.2588430000,           33.2507960125,          162.2556757018,          162.2556757018,           12.1613095613
            0.3500000000,           17.5000000000,           11.7199486636,            9.0075167786,          382.6607000000,          107.8800900000,           43.3948229479,          220.7983420231,          220.7983420231,           15.8855619302
            0.3500000000,           20.0000000000,           13.3942271702,           10.2943044222,          571.2019000000,          140.9046100000,           56.2315922443,          288.0882112308,          288.0882112308,           20.5662876249
            0.3500000000,           22.5000000000,           15.0685056919,           11.5810928060,          813.2934000000,          178.3324000000,           67.7933956915,          361.8015399493,          361.8015399493,           24.7540506737
            0.3500000000,           25.0000000000,           16.7427838440,           12.8678816392,         1115.6290000000,          220.1634500000,           91.9097807742,          447.2876316679,          447.2876316679,           34.1421136639
            0.3500000000,           27.5000000000,           18.4170624185,           14.1546691708,         1484.9020000000,          266.3977800000,          114.9998810488,          540.7761182148,          540.7761182148,           43.4108922475
            0.3500000000,           30.0000000000,           20.0913406761,           15.4414582019,         1927.8070000000,          317.0353700000,          136.3844352013,          645.7474063054,          645.7474063054,           51.1662124721
            0.3500000000,           32.5000000000,           21.7656189825,           16.7282440538,         2451.0360000000,          372.0762300000,          143.2610680403,          753.2191019498,          753.2191019498,           52.9254220211
            0.3500000000,           35.0000000000,           23.4398975988,           18.0150323803,         3061.2850000000,          431.5203700000,          163.9380905333,          867.5790828833,          867.5790828833,           59.8294594245
            0.3500000000,           37.5000000000,           25.1141759560,           19.3018209636,         3765.2470000000,          495.3677700000,          214.8396500417,         1012.7004936792,         1012.7004936792,           80.1317649215
            0.3500000000,           40.0000000000,           26.7884543404,           20.5886100459,         4569.6160000000,          563.6184400000,          238.1207397166,         1130.0038520075,         1130.0038520075,           89.3202848338
            0.3500000000,           42.5000000000,           28.4627327472,           21.8753970877,         5481.0840000000,          636.2723800000,          261.4845764899,         1292.5872127155,         1292.5872127155,           95.8701664660
            0.3500000000,           45.0000000000,           30.1370109614,           23.1621853746,         6506.3470000000,          713.3295800000,          259.5070363343,         1439.8515485855,         1439.8515485855,           92.5244934107
            0.3500000000,           47.5000000000,           31.8112894136,           24.4489737181,         7652.0980000000,          794.7900600000,          325.6428268183,         1608.5575606996,         1608.5575606996,          119.5952166009
            0.3500000000,           50.0000000000,           33.4855678780,           25.7357613559,         8925.0300000000,          880.6538100000,          421.9548666115,         1771.6444702256,         1771.6444702256,          160.2534539543
            0.3500000000,           52.5000000000,           35.1598461719,           27.0225512949,        10331.8400000000,          970.9208200000,          414.7481422917,         1974.4307915075,         1974.4307915075,          156.5796173105
            0.3500000000,           55.0000000000,           36.8341244913,           28.3093415190,        11879.2200000000,         1065.5911000000,          407.1413615203,         2145.6227709099,         2145.6227709099,          150.5902446323
            0.3500000000,           57.5000000000,           38.5084036594,           29.5961291924,        13573.8600000000,         1164.6647000000,          673.1534375167,         2345.9728079624,         2345.9728079624,          262.9400334102
            0.3500000000,           60.0000000000,           40.1826816691,           30.8829123990,        15422.4500000000,         1268.1415000000,          629.8553893797,         2552.8640769266,         2552.8640769266,          234.2289940264
            0.3500000000,           62.5000000000,           41.8569601802,           32.1697021755,        17431.7000000000,         1376.0216000000,          530.0494781713,         2775.2996162659,         2775.2996162659,          177.7464501281
            0.3500000000,           65.0000000000,           43.5312376725,           33.4564892452,        19608.2900000000,         1488.3049000000,          703.2580661756,         3002.6021520956,         3002.6021520956,          275.7809452500
            0.3500000000,           67.5000000000,           45.2055170758,           34.7432774686,        21958.9200000000,         1604.9916000000,          823.3198781012,         3223.5628734284,         3223.5628734284,          279.2560609314
            0.3500000000,           70.0000000000,           46.8797954692,           36.0300647606,        24490.2800000000,         1726.0815000000,          906.6205307879,         3485.2821887813,         3485.2821887813,          358.2220591522
            0.3500000000,           72.5000000000,           48.5540729573,           37.3168541564,        27209.0700000000,         1851.5746000000,          726.3385102807,         3726.7412229234,         3726.7412229234,          257.7423534612
