           35.6000000000,            2.0000000000,            1.3394227170,            1.0294304663,            0.5712019400,            1.4090461000,            0.0000000000,            0.0000000000,            0.0000005185,            0.0000000000
           35.6000000000,           10.0000000000,            6.6971135376,            5.1471523433,           71.4002430000,           35.2261520000,            0.0000000002,            0.0000000001,            0.0000648163,            0.0000000000
           35.6000000000,           50.0000000000,           33.4855678780,           25.7357617404,         8925.0304000000,          880.6538100000,            0.0000035081,            0.0000023404,            0.0081021147,            0.0000000021
           35.6000000000,          100.0000000000,           66.9711353758,           51.4715234328,        71400.2430000000,         3522.6152000000,            0.0002242728,            0.0001496659,            0.0648973265,            0.0000001441
           35.6000000000,          500.0000000000,          334.8556787802,          257.3576174041,      8925030.4000000004,        88065.3810000000,            3.4725471965,            2.3363948357,           10.4910967405,            0.0024390824
           35.6000000000,         1000.0000000000,          669.7113537581,          514.7152343277,     71400243.0000000000,       352261.5200000000,          215.3834892355,          148.6397415123,          215.1847899880,            0.1678138918
           35.6000000000,         1500.0000000000,         1004.5670369744,          772.0728513581,    240975820.0000000000,       792588.4300000001,         2321.3060684050,         1671.2948699201,         1902.2356133587,            2.1291483521
           35.6000000000,         2000.0000000000,         1339.4227170221,         1029.4304662524,    571201940.0000000000,      1409046.1000000001,        12065.5468522228,         9221.4596547691,         9789.6882052878,           13.3844921064
           35.6000000000,         2500.0000000000,         1674.2783843953,         1286.7880870207,   1115628800.0000000000,      2201634.5000000000,        41458.0901585507,        34252.1728399571,        35408.9118814795,           57.9358153825
           35.6000000000,         3000.0000000000,         2009.1340676116,         1544.1457133959,   1927806600.0000000000,      3170353.7000000002,       108296.1307266031,        98635.0899780009,       100723.6080931168,          192.7281260863
           35.6000000000,         3500.0000000000,         2343.9897598811,         1801.5033164935,   3061285400.0000000000,      4315203.7000000002,       231841.4313229618,       237852.1745990812,       241328.0172043146,          529.7646258159
           35.6000000000,         4000.0000000000,         2678.8454340442,         2058.8609295012,   4569615500.0000000000,      5636184.4000000004,       422532.5388136075,       500614.8425308520,       506041.3670091472,         1255.0505127008
           35.6000000000,         4500.0000000000,         3013.7010961363,         2316.2185493276,   6506347100.0000000000,      7133295.7999999998,       673583.9976117631,       947800.2478885272,       955866.7018400179,         2613.2331092146
           35.6000000000,         5000.0000000000,         3348.5567878023,         2573.5761740415,   8925030400.0000000000,      8806538.0999999996,       956381.9292417885,      1650662.9178934991,      1662216.1010372760,         4836.4999267301
           35.6000000000,         5500.0000000000,         3683.4124491263,         2830.9337547141,  11879215000.0000000000,     10655911.0000000000,      1235291.4768421066,      2693908.6252560061,      2709982.8342376300,         8136.3337826239
           35.6000000000,         6000.0000000000,         4018.2681669094,         3088.2913733928,  15422452000.0000000000,     12681415.0000000000,      1499006.0634440202,      4188131.8642205321,      4209999.3586894497,        12751.9846214758
           35.6000000000,         6500.0000000000,         4353.1237672539,         3345.6490382658,  19608292000.0000000000,     14883049.0000000000,      1803438.5382075959,      6293895.5306430189,      6323118.1372703202,        19677.2998559977
           35.6000000000,         7000.0000000000,         4687.9795469219,         3603.0066231790,  24490283000.0000000000,     17260815.0000000000,      2282717.6730675702,      9211665.1014755107,      9250010.0004312005,        32308.1135916992
           35.6000000000,         7500.0000000000,         5022.8352165584,         3860.3642354306,  30121977000.0000000000,     19814711.0000000000,      3080844.6918778671,     13126106.8840969689,     13175403.7111144010,        57093.4436187077
           35.6000000000,         8000.0000000000,         5357.6907967943,         4117.7218590024,  36556924000.0000000000,     22544737.0000000000,      4243925.8086108137,     18131548.8595714942,     18193544.8190259114,       103861.8721693101
           35.6000000000,         8500.0000000000,         5692.5465270740,         4375.0794840569,  43848674000.0000000000,     25450895.0000000000,      5654755.7803925751,     24213354.3439502232,     24289810.4085808992,       182022.6867893487
           35.6000000000,         9000.0000000000,         6027.4021711485,         4632.4371045884,  52050777000.0000000000,     28533183.0000000000,      7140439.4150321539,     31447631.3112465665,     31540854.4067568071,       295678.4914392636
           35.6000000000,         9500.0000000000,         6362.2578426909,         4889.7947170039,  61216783000.0000000000,     31791602.0000000000,      8622388.9852105342,     39972091.1947965249,     40085026.3471767977,       442965.7063753625
           35.6000000000,        10000.0000000000,         6697.1135375811,         5147.1523432770,  71400243000.0000000000,     35226152.0000000000,     10341545.9201332498,     49908259.8425019309,     50044198.4017143920,       616516.7410480817
