    4.80000000E+04     5.00000000E-01     6.54498000E-05     7.43442200E+00     2.85417890E+00     0.00000000E+00     6.21190000E-06     0.00000000E+00     0.00000000E+00     7.90920000E-06     0.00000000E+00
    4.80000000E+04     1.00000000E+00     1.30899700E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     4.96950000E-05     0.00000000E+00     0.00000000E+00     1.58184000E-05     0.00000000E+00
    4.80000000E+04     1.50000000E+00     1.96349600E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     1.67720700E-04     0.00000000E+00     0.00000000E+00     2.37276000E-05     0.00000000E+00
    4.80000000E+04     2.00000000E+00     2.61799400E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     3.97560800E-04     0.00000000E+00     0.00000000E+00     3.16369000E-05     0.00000000E+00
    4.80000000E+04     2.50000000E+00     3.27249200E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     7.76487300E-04     0.00000000E+00     0.00000000E+00     3.95462000E-05     0.00000000E+00
    4.80000000E+04     3.00000000E+00     3.92699100E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     1.34177310E-03     0.00000000E+00     0.00000000E+00     4.74555000E-05     0.00000000E+00
    4.80000000E+04     3.50000000E+00     4.58148900E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     2.13069180E-03     0.00000000E+00     0.00000000E+00     5.53649000E-05     0.00000000E+00
    4.80000000E+04     4.00000000E+00     5.23598800E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     3.18051780E-03     0.00000000E+00     0.00000000E+00     6.32744000E-05     0.00000000E+00
    4.80000000E+04     4.50000000E+00     5.89048600E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     4.52852660E-03     0.00000000E+00     0.00000000E+00     7.11839000E-05     0.00000000E+00
    4.80000000E+04     5.00000000E+00     6.54498500E-04     7.43442200E+00     2.85417890E+00     0.00000000E+00     6.21199510E-03     1.00000000E-10     0.00000000E+00     7.90936000E-05     0.00000000E+00
    4.80000000E+04     5.50000000E+00     7.19948300E-04     7.43442200E+00     2.85417890E+00     1.00000000E-10     8.26820130E-03     1.00000000E-10     0.00000000E+00     8.70033000E-05     0.00000000E+00
    4.80000000E+04     6.00000000E+00     7.85398200E-04     7.43442200E+00     2.85417890E+00     1.00000000E-10     1.07344250E-02     2.00000000E-10     0.00000000E+00     9.49132000E-05     0.00000000E+00
    4.80000000E+04     6.50000000E+00     8.50848000E-04     7.43442200E+00     2.85417890E+00     2.00000000E-10     1.36479470E-02     3.00000000E-10     0.00000000E+00     1.02823100E-04     0.00000000E+00
    4.80000000E+04     7.00000000E+00     9.16297900E-04     7.43442200E+00     2.85417890E+00     3.00000000E-10     1.70460520E-02     4.00000000E-10     0.00000000E+00     1.10733200E-04     0.00000000E+00
    4.80000000E+04     7.50000000E+00     9.81747700E-04     7.43442200E+00     2.85417890E+00     4.00000000E-10     2.09660250E-02     6.00000000E-10     0.00000000E+00     1.18643400E-04     0.00000000E+00
    4.80000000E+04     8.00000000E+00     1.04719760E-03     7.43442200E+00     2.85417890E+00     6.00000000E-10     2.54451510E-02     9.00000000E-10     0.00000000E+00     1.26553800E-04     0.00000000E+00
    4.80000000E+04     8.50000000E+00     1.11264740E-03     7.43442200E+00     2.85417890E+00     9.00000000E-10     3.05207230E-02     1.30000000E-09     0.00000000E+00     1.34464300E-04     0.00000000E+00
    4.80000000E+04     9.00000000E+00     1.17809730E-03     7.43442200E+00     2.85417890E+00     1.20000000E-09     3.62300330E-02     1.80000000E-09     0.00000000E+00     1.42375000E-04     0.00000000E+00
    4.80000000E+04     9.50000000E+00     1.24354710E-03     7.43442200E+00     2.85417890E+00     1.70000000E-09     4.26103710E-02     2.50000000E-09     0.00000000E+00     1.50285900E-04     0.00000000E+00
    4.80000000E+04     1.00000000E+01     1.30899700E-03     7.43442200E+00     2.85417890E+00     2.30000000E-09     4.96990440E-02     3.40000000E-09     0.00000000E+00     1.58197000E-04     0.00000000E+00
    4.80000000E+04     1.05000000E+01     1.37444680E-03     7.43442200E+00     2.85417890E+00     3.10000000E-09     5.75333430E-02     4.60000000E-09     0.00000000E+00     1.66108200E-04     0.00000000E+00
    4.80000000E+04     1.10000000E+01     1.43989670E-03     7.43442200E+00     2.85417890E+00     4.10000000E-09     6.61505740E-02     6.10000000E-09     0.00000000E+00     1.74019700E-04     0.00000000E+00
    4.80000000E+04     1.15000000E+01     1.50534650E-03     7.43442200E+00     2.85417890E+00     5.30000000E-09     7.55880480E-02     8.00000000E-09     0.00000000E+00     1.81931400E-04     0.00000000E+00
    4.80000000E+04     1.20000000E+01     1.57079640E-03     7.43442200E+00     2.85417890E+00     6.80000000E-09     8.58830700E-02     1.03000000E-08     0.00000000E+00     1.89843300E-04     0.00000000E+00
    4.80000000E+04     1.25000000E+01     1.63624620E-03     7.43442200E+00     2.85417890E+00     8.70000000E-09     9.70729620E-02     1.31000000E-08     0.00000000E+00     1.97755400E-04     0.00000000E+00
    4.80000000E+04     1.30000000E+01     1.70169610E-03     7.43442200E+00     2.85417890E+00     1.11000000E-08     1.09195030E-01     1.66000000E-08     0.00000000E+00     2.05667800E-04     0.00000000E+00
    4.80000000E+04     1.35000000E+01     1.76714590E-03     7.43442200E+00     2.85417890E+00     1.39000000E-08     1.22286600E-01     2.08000000E-08     0.00000000E+00     2.13580400E-04     0.00000000E+00
