            2.7981375583,            2.0000000000,            3.0085696919,            2.0959170227,            1.0171900481,            4.8208195676,            7.1090248718,            0.0000000000,            0.0000000000,            0.0000000298
            2.7981375583,            3.0000000000,            4.2279314444,            2.9726730175,            1.4695540029,           13.7543491844,           14.0393097062,            0.0000000000,            0.0000000000,            0.0000000850
            2.7981375583,            4.0000000000,            5.3823371951,            3.8091830066,            1.9078916631,           28.9397074747,           22.7526342564,            0.0000000000,            0.0000000000,            0.0000001788
            2.7981375583,            5.0000000000,            6.4907282112,            4.6169862207,            2.3360863241,           51.5316866794,           33.0884733240,            0.0000000000,            0.0000000000,            0.0000003184
            2.7981375583,            6.0000000000,            7.5637778087,            5.4026258768,            2.7563677366,           82.5682928636,           44.9332059907,            0.0000000000,            0.0000000000,            0.0000005101
            2.7981375583,            7.0000000000,            8.6083020241,            6.1703007448,            3.1701806096,          123.0035425313,           58.2002530830,            0.0000000000,            0.0000000000,            0.0000007600
            2.7981375583,            8.0000000000,            9.6290120052,            6.9229244387,            3.5785354025,          173.7270306371,           72.8204465366,            0.0000000000,            0.0000000000,            0.0000010733
            2.7981375583,            9.0000000000,           10.6293479329,            7.6626316756,            3.9821774193,          235.5767760391,           88.7366701303,            0.0000000000,            0.0000000000,            0.0000014555
            2.7981375583,           10.0000000000,           11.6119257493,            8.3910504392,            4.3816783603,          309.3482170943,          105.9005904775,            0.0000000000,            0.0000000000,            0.0000019113
            2.7981375583,           11.0000000000,           12.5787975918,            9.1094611292,            4.7774901832,          395.8008142876,          124.2705267125,            0.0000000000,            0.0000000000,            0.0000024454
            2.7981375583,           12.0000000000,           13.5316136250,            9.8188957188,            5.1699788402,          495.6630731843,          143.8099908650,            0.0000000000,            0.0000000000,            0.0000030624
            2.7981375583,           13.0000000000,           14.4717277566,           10.5202026826,            5.5594464737,          609.6364751834,          164.4866475649,            0.0000000000,            0.0000000000,            0.0000037665
            2.7981375583,           14.0000000000,           15.4002695352,           11.2140912490,            5.9461466093,          738.3986248126,          186.2715486167,            0.0000000000,            0.0000000000,            0.0000045621
            2.7981375583,           15.0000000000,           16.3181947013,           11.9011625742,            6.3302948999,          882.6058179128,          209.1385548085,            0.0000000000,            0.0000000000,            0.0000054530
            2.7981375583,           16.0000000000,           17.2263217324,           12.5819323201,            6.7120769351,         1042.8951709470,          233.0638893957,            0.0000000000,            0.0000000000,            0.0000064433
            2.7981375583,           17.0000000000,           18.1253588987,           13.2568473963,            7.0916540522,         1219.8864106142,          258.0257867149,            0.0000000000,            0.0000000000,            0.0000075368
            2.7981375583,           18.0000000000,           19.0159247074,           13.9262986315,            7.4691677464,         1414.1833957413,          284.0042111278,            0.0000000000,            0.0000000000,            0.0000087373
            2.7981375583,           19.0000000000,           19.8985636291,           14.5906305342,            7.8447430794,         1626.3754248410,          310.9806290095,            0.0000000000,            0.0000000000,            0.0000100483
            2.7981375583,           20.0000000000,           20.7737583859,           15.2501489300,            8.2184913524,         1857.0383697088,          338.9378214480,            0.0000000000,            0.0000000000,            0.0000114734
            2.7981375583,           21.0000000000,           21.6419396881,           15.9051270211,            8.5905122328,         2106.7356661042,          367.8597286755,            0.0000000000,            0.0000000000,            0.0000130161
            2.7981375583,           22.0000000000,           22.5034940456,           16.5558102527,            8.9608954670,         2376.0191857514,          397.7313195727,            0.0000000000,            0.0000000000,            0.0000146798
            2.7981375583,           23.0000000000,           23.3587701034,           17.2024202657,            9.3297222732,         2665.4300088278,          428.5384812290,            0.0000000000,            0.0000000000,            0.0000164679
            2.7981375583,           24.0000000000,           24.2080838344,           17.8451581389,            9.6970664882,         2975.4991122845,          460.2679247252,            0.0000000000,            0.0000000000,            0.0000183836
            2.7981375583,           25.0000000000,           25.0517228331,           18.4842070733,           10.0629955172,         3306.7479864150,          492.9071041670,            0.0000000000,            0.0000000000,            0.0000204301
            2.7981375583,           26.0000000000,           25.8899498957,           19.1197346321,           10.4275711293,         3659.6891898180,          526.4441466432,            0.0000000000,            0.0000000000,            0.0000226107
            2.7981375583,           27.0000000000,           26.7230060286,           19.7518946253,           10.7908501271,         4034.8268511155,          560.8677912652,            0.0000000000,            0.0000000000,            0.0000249284
            2.7981375583,           28.0000000000,           27.5511129945,           20.3808287055,           11.1528849153,         4432.6571243791,          596.1673358120,            0.0000000000,            0.0000000000,            0.0000273864
            2.7981375583,           29.0000000000,           28.3744754797,           21.0066677282,           11.5137239859,         4853.6686040847,          632.3325897914,            0.0000000000,            0.0000000000,            0.0000299875
            2.7981375583,           30.0000000000,           29.1932829522,           21.6295329186,           11.8734123352,         5298.3427045016,          669.3538329480,            0.0000000000,            0.0000000000,            0.0000327349
